HOLEID,X,Y,Z,cu_ppm,au_ppm,ag_ppm,fe_ppm,s_ppm,total_sulphide_ppm,CuEq_ppm
90,-82.8248250001343,40.66968000307679,98.44,3200.0,0.1,0.51,252500.0,1100.0,256800.0,3257.84
90,-77.96482500003185,48.51968000270426,75.07,4500.0,0.09,0.94,249300.0,1500.0,255300.0,4592.46
90,-72.9148250001017,56.379680002108216,51.75,3300.0,0.1,0.64,255800.0,1100.0,260200.0,3368.76
90,-67.6648250001017,64.33968000300229,28.5,5500.0,0.16,1.0,255400.0,1800.0,262700.0,5608.0
90,-62.224825000041164,72.34968000277877,5.31,5000.0,0.2,1.18,279600.0,1700.0000000000002,286300.0,5129.12
90,-56.69482500012964,80.4996800031513,-17.81,3200.0,0.12,0.7,256300.0,1000.0,260500.0,3276.8
90,-51.05482500011567,88.81968000344932,-40.84,3200.0,0.1,0.86,239700.0,900.0,243800.0,3287.24
90,-45.3348250000272,97.30968000367284,-63.79,5900.0,0.29,1.45,287900.0,1700.0000000000002,295500.0,6065.3
91,453.2251749999122,-497.27031999640167,234.69,3200.0,0.18,0.88,193300.0,1200.0,197700.0,3300.92
91,450.46517499990296,-505.3303199969232,210.5,6300.0,0.45,1.51,234000.0,2100.0,242400.0,6494.34
91,447.5951749999076,-513.4203199967742,186.34,1900.0,0.13,0.45,213300.0,700.0000000000001,215900.0,1957.3
91,444.4551749998936,-521.7103199977428,162.27,5100.0,0.19,1.06,238100.0,1800.0,245000.0,5217.54
91,438.8051749998704,-535.4403199963272,124.46,19400.0,0.51,2.98,84000.0,6800.000000000001,110200.0,19726.82
91,434.69517499988433,-544.5103199966252,100.23,7400.0,0.3,1.93,56500.0,2300.0,66200.0,7607.12
91,430.2351749999216,-553.8503199964762,76.16,7800.0,0.27,2.12,59000.0,2300.0,69100.0,8018.58
91,425.4851749999216,-563.1803199965507,52.8,4900.0,0.23,1.07,233400.0,2300.0,240600.0,5024.38
91,420.63517499994487,-572.3003199975938,30.03,4600.0,0.24,1.1,242500.0,1900.0,249000.0,4728.4
91,416.29517499986105,-580.2303199972957,10.22,6700.0,0.38,1.57,253000.0,2900.0,262600.0,6888.88
91,413.8051749998704,-584.6503199972212,-0.79,5699.999999999999,0.45,0.86,344000.0,4400.0,354100.0,5839.739999999999
91,411.2051749998936,-589.2303199972957,-12.15,2300.0,0.14,0.43,287900.0,1300.0,291500.0,2357.12
91,408.2551749999402,-594.3403199966997,-24.74,8500.0,0.21,0.7,364500.0,6100.0,379100.0,8590.3
91,404.6251749999356,-600.5203199964017,-39.85,5200.0,0.35,1.3,189900.0,2900.0,198000.0,5361.7
91,400.7751749999589,-607.0803199969232,-55.69,2400.0,0.22,0.53,169200.00000000003,500.0,172100.00000000003,2477.52
91,384.4951749999309,-633.4303199965507,-117.7,0.0,0.0,0.01,35100.0,100.0,35200.0,0.84
92,605.8951749999542,-517.0103199966252,234.66,4400.0,0.3,0.96,256900.0,1400.0000000000002,262700.0,4525.64
92,602.5551749998704,-524.9403199963272,211.19,2700.0,0.16,0.65,258300.0,800.0,261800.0,2778.6
92,600.1951749998843,-530.3903199974447,195.31,2700.0,0.14,0.58,253500.0,800.0,257000.0,2769.72
92,597.825174999889,-535.8203199971467,179.75,4600.0,0.3,0.98,283000.0,1500.0,289100.0,4727.32
92,595.6151749999262,-540.9003199972212,165.62,5300.0,0.42,1.4,266400.0,2100.0,273800.0,5480.6
92,594.2851749999681,-543.9303199965507,157.36,11299.999999999998,2.45,1.14,410000.0,10200.0,431500.0,11763.259999999998
92,592.2551749999402,-548.6203199978918,144.62,7400.0,1.19,1.82,292500.0,3700.0,303600.0,7731.38
92,590.7751749999588,-552.0603199973702,135.35,5200.0,0.25,1.45,266600.0,2000.0,273800.0,5359.3
92,588.5851749998983,-557.1503199972212,121.73,7800.0,0.37,1.87,279200.0,3800.0,290800.0,8012.58
92,584.7351749999216,-565.9703199975193,98.66,11800.0,0.67,2.31,222000.0,4000.0,237800.0,12094.54
92,580.8051749998704,-574.9103199969977,75.65,1300.0,0.05,0.41,180500.0,400.0,182200.0,1341.94
92,577.465174999903,-582.4603199977428,56.66,3000.0,0.07,0.84,229600.0,1100.0,233700.0,3081.06
92,575.0351749999681,-587.8703199978918,43.24,1900.0,0.05,0.58,248800.0,700.0000000000001,251400.0,1956.22
93,298.935174999875,-479.3503199964762,233.93,4300.0,0.14,0.91,242500.0,1400.0000000000002,248200.0,4397.44
93,303.075174999889,-469.4903199970722,210.01,3700.0,0.11,0.79,249500.0,1200.0,254400.0,3782.86
93,307.54517499986105,-459.9103199969977,186.04,4700.0,0.12,1.1,253800.0,1900.0,260400.0,4810.4
93,350.27517499995884,-390.4203199967742,13.38,3300.0,0.26,0.58,229400.0,1300.0,234000.0,3387.72
93,352.9451749998844,-386.8203199971467,4.72,19700.0,0.58,3.43,333000.0,7400.0,360100.0,20075.12
93,356.04517499986105,-382.7003199979663,-5.16,2500.0,0.15,0.67,239400.0,900.0,242800.0,2578.78
93,361.46517499990296,-375.6503199972212,-22.04,8700.0,0.49,1.96,293700.0,3000.0,305400.0,8938.14
93,365.3451749999076,-370.6403199974448,-34.02,1200.0,0.03,0.33,194700.0,400.0,196300.0,1232.22
93,366.5651749998797,-369.0703199971467,-37.74,23000.0,1.29,4.56,480700.0,8500.0,512200.0,23576.54
93,367.6651749999728,-367.6603199969977,-41.09,6700.0,0.26,1.69,329300.0,2300.0,338300.0,6880.96
93,369.13517499994487,-365.77031999640167,-45.54,12600.0,0.48,3.48,391200.0,4000.0,407800.0,12964.32
93,372.575174999889,-361.38031999766827,-55.89,6100.0,0.26,1.51,274500.0,2000.0,282600.0,6265.84
93,378.7351749999216,-353.5303199980408,-74.33,5300.0,0.23,1.43,235200.0,1700.0000000000002,242200.0,5454.62
93,386.04517499986105,-344.02031999640167,-96.27,5600.000000000001,0.37,1.16,249400.0,1800.0,256800.0,5752.9400000000005
93,390.4151749999728,-338.2003199979663,-109.53,10600.0,0.63,2.42,246500.0,3400.0000000000005,260500.0,10897.78
93,391.7551749999402,-336.4103199969977,-113.6,24600.0,1.28,5.2,500000.0,7900.0,532500.0,25228.8
93,395.935174999875,-330.7403199970722,-126.36,3900.0,0.18,0.94,231400.0,1200.0,236500.0,4005.96
93,402.8951749999542,-320.8203199971467,-148.35,10500.0,0.75,2.93,263300.0,3600.0,277400.0,10858.62
93,407.0151749999495,-314.89031999744475,-161.43,6400.0,0.2,1.9,279700.0,2200.0,288300.0,6589.6
93,410.1451749999542,-310.39031999744475,-171.32,33800.0,2.17,7.91,480000.0,12300.0,526100.0,34789.94
93,415.3951749999542,-302.77031999640167,-188.11,14100.0,0.98,3.91,351300.0,5200.0,370600.0,14575.44
93,421.5051749999402,-293.86031999625266,-207.73,21400.0,0.95,6.1,458700.0,7400.0,487500.0,22054.9
93,425.5951749999076,-287.88031999766827,-220.9,7400.0,0.55,1.87,304700.0,2800.0000000000005,314900.0,7639.58
93,428.575174999889,-283.4503199979663,-230.63,19700.0,1.21,4.74,451800.0,6899.999999999999,478400.0,20279.66
93,434.1251749999356,-274.7803199980408,-249.39,3400.0000000000005,0.31,0.86,277100.0,1200.0,281700.0,3518.7400000000002
93,438.075174999889,-268.40031999722123,-263.04,33900.0,4.54,5.9,429800.0,15600.0,479300.0,35076.6
93,439.3351749998983,-266.3203199971467,-267.46,8500.0,0.97,1.9,307400.0,3400.0000000000005,319300.0,8805.1
93,441.7651749999495,-262.2803199980408,-276.11,23400.0,2.8,6.41,455500.0,8700.0,487600.0,24358.44
93,443.9951749999309,-258.5103199966252,-284.2,6600.0,0.11,2.62,220200.0,2000.0,228800.0,6836.58
93,445.4251749998657,-256.0803199969232,-289.41,23800.0,1.48,7.23,439500.0,8300.0,471600.0,24629.32
93,447.5651749998797,-252.4503199979663,-297.19,4400.0,0.45,0.96,292700.0,2400.0,299500.0,4548.14
93,450.29517499986105,-247.7803199980408,-307.18,22000.0,1.94,4.47,494000.0,9300.0,525300.0,22666.48
93,452.5951749999076,-243.8403199966997,-315.65,3000.0,0.17,0.76,188900.0,1000.0,192900.0,3089.34
93,455.53517499996815,-238.7803199980408,-326.44,11800.0,2.3,2.17,416000.0,6000.0,433800.0,12327.28
93,458.185174999875,-234.1903199963272,-336.17,4400.0,0.33,0.76,340700.0,2500.0,347600.0,4513.34
93,459.935174999875,-231.18031999655068,-342.58,21300.0,1.97,5.1,428300.0,8400.0,458000.0,22023.9
93,463.6551749999635,-224.9203199967742,-355.83,9200.0,1.63,1.52,389200.0,5300.0,403700.0,9572.18
93,466.78517499996815,-219.62031999789176,-366.92,20300.0,3.34,4.17,497800.0,9400.0,527500.0,21151.28
93,470.4851749999216,-213.1703199967742,-380.32,9400.0,0.62,2.32,325000.0,3300.0,337700.0,9687.88
93,474.2551749999402,-206.4103199969977,-394.16,5500.0,0.27,1.56,251200.0,1500.0,258200.0,5671.54
93,475.8151749998797,-203.5803199969232,-399.92,37000.0,2.85,7.49,448700.0,13400.0,499100.0,38056.66
94,-287.4548250001389,474.1196800023317,250.59,2600.0,0.07,0.24,30900.0,300.0,33800.0,2630.66
94,-291.0948250000365,465.0296800024808,233.15,1900.0,0.14,0.18,51600.0,1000.0,54500.0,1936.12
94,-292.814825000125,460.8296800032258,225.09,6100.0,0.21,0.6,91200.0,2400.0,99700.0,6181.9
94,-293.71482500003185,458.5996800027788,220.83,1700.0000000000002,0.1,0.14,33200.0,700.0000000000001,35600.0,1726.7600000000002
94,-296.61482500005513,451.47968000359833,207.19,2100.0,0.05,0.25,109300.0,900.0,112300.0,2128.5
94,-299.8548250000458,443.4896800033748,192.02,300.0,0.02,0.02,139500.0,200.0,140000.0,304.68
94,-302.5948250000365,436.7596800029278,179.27,4200.0,0.25,0.33,78300.0,2000.0,84500.0,4265.22
94,-305.8948250000831,428.6696800030768,164.02,8000.0,0.13,0.83,113700.0,2800.0000000000005,124500.0,8089.22
94,-309.8248250001343,419.1296800021082,146.07,2400.0,0.06,0.34,138600.0,900.0,141900.0,2437.56
94,-313.924825000111,409.2996800020337,127.69,3100.0,0.07,0.51,281500.0,1200.0,285800.0,3153.34
94,-318.814825000125,398.0596800036728,106.91,2200.0,0.06,0.51,209400.0,700.0000000000001,212300.0,2251.84
94,-322.3548250000458,390.2396800033748,92.55,5300.0,0.08,1.27,257800.0,1700.0000000000002,264800.0,5418.68
94,-324.5048250000691,385.5996800027788,84.05,6300.0,0.31,1.7,228300.0,2100.0,236700.0,6489.3
94,-325.9148250001017,382.5996800027788,78.57,13300.0,1.13,3.12,284700.0,4500.0,302500.0,13731.58
94,-329.21482500003185,375.69968000240624,66.11,2500.0,0.11,0.66,207000.0,800.0,210300.0,2571.94
94,-334.9948250000598,363.7996800020337,44.9,2300.0,0.6,0.76,155200.0,700.0000000000001,158200.0,2453.84
94,-340.9948250000598,351.7496800031513,23.83,600.0,0.02,0.23,127100.0,200.0,127900.0,622.32
94,-347.2948250001064,339.5696800034493,2.93,3100.0,0.1,1.2,150600.0,900.0,154600.0,3215.8
94,-352.0748250001343,330.60968000255525,-12.18,2100.0,0.08,0.75,160300.0,700.0000000000001,163100.0,2175.0
94,-357.03482500009704,321.4896800033748,-27.34,7500.0,0.35,2.18,296200.0,2500.0,306200.0,7735.62
94,-362.284825000097,311.7996800020337,-43.12,6400.0,0.33,1.83,178100.0,1900.0,186400.0,6603.22
94,-364.7948250001064,307.22968000359833,-50.46,14300.0,0.46,3.52,304700.0,4700.0,323700.0,14664.68
94,-368.6648250001017,300.2996800020337,-61.5,3000.0,0.22,0.93,168700.0,1000.0,172700.0,3111.12
94,-373.4348250001203,291.86968000233173,-74.7,8000.0,0.35,2.2,285900.0,2500.0,296400.0,8237.3
94,-375.45482500013895,288.3296800032258,-80.18,22000.0,0.88,5.22,421500.0,7000.0,450500.0,22570.48
94,-377.0948250000365,285.4696800019592,-84.58,4800.0,0.37,1.39,317800.0,1600.0,324200.0,4972.26
94,-382.2548250000691,276.4996800031513,-98.25,2100.0,0.08,0.5,207100.0,700.0000000000001,209900.0,2154.0
94,-390.4448250001296,262.5796800032258,-119.3,4800.0,0.38,1.09,277900.0,1700.0000000000002,284400.0,4948.56
94,-398.9348250001203,248.5496800020337,-140.16,3200.0,0.1,0.77,184600.0,1000.0,188800.0,3279.68
94,-404.63482500007376,239.25968000292775,-153.71,700.0000000000001,0.02,0.2,188800.0,200.0,189700.0,719.8000000000001
94,-408.7248250000412,232.5996800027788,-163.24,10600.0,0.8,3.65,298300.0,3600.0,312500.0,11026.6
94,-412.8548250000458,225.85968000255525,-172.83,9900.0,0.37,2.74,386300.0,4200.0,400400.0,10185.66
94,-414.8248250001343,222.6696800030768,-177.35,6100.0,0.27,1.92,284600.0,2400.0,293100.0,6301.78
94,-416.1848250001203,220.4696800019592,-180.47,10600.0,1.16,2.02,423800.0,5900.0,440300.0,10943.68
94,-417.8948250000831,217.70968000218272,-184.37,6700.0,0.34,1.97,290300.0,2600.0,299600.0,6916.48
94,-419.314825000125,215.4196800030768,-187.61,6200.0,0.46,0.97,392500.0,4600.0,403300.0,6350.48
94,-421.05482500011567,212.61968000233173,-191.57,3600.0,0.05,0.76,215600.0,2300.0,221500.0,3671.34
95,384.0951749999076,146.5496800020337,139.75,4000.0,0.08,0.72,63500.0,1200.0,68700.0,4072.48
95,381.9051749999635,141.28968000225723,126.71,2600.0,0.05,0.48,92700.0,900.0,96200.0,2647.82
95,378.04517499986105,132.20968000218272,104.31,4600.0,0.14,0.59,163600.0,2000.0,170200.0,4670.56
95,374.7651749999495,124.3296800032258,85.45,5100.0,0.21,0.83,249700.0,2000.0,256800.0,5201.22
95,373.13517499994487,120.38968000374734,76.05,700.0000000000001,0.01,0.09,211200.0,300.0,212200.0,709.0600000000001
95,370.69517499988433,114.4196800030768,61.82,3900.0,0.21,0.55,181500.0,1400.0000000000002,186800.0,3977.7
95,366.53517499996815,104.4996800031513,38.14,1400.0000000000002,0.03,0.27,173600.0,500.0,175500.0,1427.1800000000003
95,362.28517499996815,95.06968000344932,15.52,1900.0,0.05,0.36,198300.0,600.0,200800.0,1937.74
95,357.54517499986105,85.37968000210822,-7.61,2600.0,0.06,0.66,219400.0,800.0,222800.0,2664.44
95,354.5051749999402,79.58968000300229,-21.3,2900.0,0.05,0.7,259300.0,1000.0,263200.0,2966.3
95,352.22517499991227,75.38968000374734,-31.18,4300.0,0.2,0.92,259000.0,1400.0000000000002,264700.0,4407.28
95,349.04517499986105,69.61968000233173,-44.71,7900.0,0.38,1.24,401800.0,3200.0,412900.0,8061.16
95,347.3351749998983,66.51968000270426,-51.97,4000.0,0.08,0.99,259600.0,1300.0,264900.0,4095.16
95,344.8451749999076,62.06968000344932,-62.36,4600.0,0.17,1.27,200700.0,1400.0000000000002,206700.0,4732.18
95,340.5851749998983,54.54968000203371,-79.62,3100.0,0.21,0.97,249000.0,900.0,253000.0,3212.98
95,335.1751749998657,45.28968000225723,-100.81,2200.0,0.09,0.71,228600.0,700.0000000000001,231500.0,2273.14
95,330.95517499989364,38.17968000285328,-117.14,4100.0,0.22,1.11,303000.0,1400.0000000000002,308500.0,4226.24
95,327.04517499986105,31.69968000240624,-132.08,7600.0,0.86,1.83,202000.0,2500.0,212100.0,7882.72
95,320.97517499991227,22.039680002257228,-154.32,600.0,0.03,0.2,126500.0,200.0,127300.0,621.3
95,315.8051749998704,14.29968000203371,-172.19,1300.0,0.06,0.37,159300.0,400.0,161000.0,1340.08
95,312.4251749998657,9.44968000240624,-183.43,23800.0,1.63,4.69,440900.00000000006,8700.0,473400.00000000006,24438.46
95,307.5351749999681,2.669680003076792,-199.29,5900.0,0.5,1.33,272100.0,2800.0000000000005,280800.0,6086.72
95,300.37517499993555,-7.010319996625185,-222.05,1600.0,0.06,0.54,139300.0,500.0,141400.0,1654.36
95,292.87517499993555,-16.65031999722123,-244.72,5900.0,0.35,1.74,275200.0,2000.0,283100.0,6098.66
95,288.185174999875,-22.55031999759376,-258.5,6800.000000000001,1.51,0.8,496200.0,4900.0,507900.0,7093.700000000001
95,285.825174999889,-25.520319996401668,-265.42,2900.0,0.41,0.81,322600.0,1100.0,326600.0,3029.54
96,646.0651749998797,-431.5303199980408,235.82,5200.0,0.16,1.25,251700.00000000003,1600.0,258500.00000000003,5329.0
96,643.3751749999356,-438.7903199978173,213.45,1600.0,0.05,0.34,203200.0,500.0,205300.0,1636.06
96,640.4051749999635,-446.56031999737024,189.88,7100.0,0.66,1.6,314200.0,2100.0,323400.0,7333.4
96,637.325174999889,-454.3503199964762,166.32,8000.0,0.28,1.91,276500.0,2500.0,287000.0,8202.44
96,635.045174999861,-459.9303199965507,149.39,8200.0,0.53,1.96,287100.0,2500.0,297800.0,8444.14
96,632.715174999903,-465.4903199970722,132.45,3300.0,0.19,0.69,234400.0,1100.0,238800.0,3386.46
96,629.295174999861,-473.2603199966252,108.94,6400.0,0.52,1.64,255500.0,2100.0,264000.0,6615.76
96,625.8051749998704,-481.0703199971467,85.45,1900.0,0.09,0.5,255400.0,600.0,257900.0,1955.5
96,622.2451749999309,-489.05031999759376,62.02,3800.0,0.26,1.03,251100.0,1200.0,256100.0,3925.52
96,619.545174999861,-494.9203199967742,44.88,7200.0,0.9,1.58,287100.0,2900.0,297200.0,7467.72
96,618.3351749998983,-497.5403199978173,37.25,12200.0,0.83,0.25,466700.0,11600.0,490500.0,12345.5
96,616.1151749999262,-502.30031999759376,23.39,7000.0,0.88,1.42,290300.0,4300.0,301600.0,7251.28
96,613.4851749999216,-507.9503199979663,7.04,7400.0,0.48,1.75,274500.0,3400.0000000000005,285300.0,7619.0
96,610.7651749999495,-513.8603199962527,-9.93,3200.0,0.15,0.78,243500.0,1400.0000000000002,248100.0,3288.02
96,608.0951749999076,-519.7103199977428,-26.64,1100.0,0.07,0.32,209800.0,400.0,211300.0,1137.38
96,606.6051749999169,-522.9703199975193,-35.92,600.0,0.03,0.17,174899.99999999997,200.0,175699.99999999997,618.78
96,605.2351749999216,-525.9903199970722,-44.45,13000.0,0.88,3.7,309500.0,4500.0,327000.0,13442.8
96,604.3051749998704,-528.0303199980408,-50.2,2900.0,0.11,0.65,247900.0,1100.0,251900.0,2971.1
96,603.7251749999123,-529.3303199969232,-53.83,27900.0,0.73,5.48,464400.0,12600.0,504900.0,28469.82
96,601.5851749998983,-534.0603199973702,-67.0,3300.0,0.12,1.04,217500.0,1100.0,221900.0,3405.36
96,597.935174999875,-542.4103199969977,-90.06,3600.0,0.17,0.99,220000.0,1300.0,224900.0,3708.66
97,489.53517499996815,-129.1703199967742,179.39,13400.0,0.27,2.79,363900.0,4500.0,381800.0,13674.86
97,488.6551749999635,-131.4103199969977,174.89,16000.0,1.11,2.12,461100.0,7000.0,484100.0,16344.58
97,487.2651749999495,-135.0303199980408,167.73,4200.0,0.58,1.19,247600.00000000003,1200.0,253000.00000000003,4386.96
97,484.5151749999495,-142.29031999781728,153.48,1200.0,0.06,0.39,214200.00000000003,300.0,215700.00000000003,1241.76
97,481.8551749999169,-149.3303199969232,139.72,16400.0,0.51,5.42,327800.0,4700.0,348900.0,16931.78
97,480.4751749999122,-152.96031999774277,132.7,600.0,0.04,0.21,229800.0,200.0,230600.0,623.64
97,479.1051749999169,-156.5303199980408,125.87,8500.0,1.04,2.41,253500.0,2500.0,264500.0,8858.44
97,477.2651749999495,-161.2603199966252,116.8,3900.0,0.28,1.17,255100.00000000003,1300.0,260300.00000000003,4040.28
97,475.1651749999728,-166.60031999647617,106.69,32800.0,2.0,10.59,493100.0,10600.0,536500.0,33989.56
97,472.38517499994487,-173.47031999751923,93.62,4100.0,0.26,1.15,255200.0,1300.0,260600.0,4235.6
97,469.5551749998704,-180.4503199979663,80.56,18600.0,1.93,4.59,439100.0,6200.0,463900.0,19275.06
97,465.7451749999309,-189.7303199972957,63.11,6200.0,0.43,1.67,341500.0,2000.0,349700.0,6404.78
97,459.9551749998936,-203.05031999759376,38.33,14500.0,1.02,3.15,456700.0,5300.0,476500.0,14917.6
97,456.5651749998797,-210.7103199977428,24.11,12100.0,0.67,2.18,396200.0,5200.0,413500.0,12383.62
97,453.4151749999728,-217.6903199963272,11.25,23900.0,1.98,4.43,492200.0,9100.0,525200.0,24569.12
97,449.69517499988433,-225.79031999781728,-3.64,9000.0,0.97,1.4,362700.00000000006,4700.0,376400.00000000006,9263.1
97,447.9051749999635,-229.6603199969977,-10.76,24400.0,2.65,4.32,494300.0,9900.0,528600.0,25160.38
97,444.3951749999542,-237.2803199980408,-24.76,5300.0,0.65,1.64,253400.0,1600.0,260300.0,5535.26
97,438.7651749999495,-249.15031999722123,-46.45,12200.0,1.18,3.05,290600.0,3900.0,306700.0,12633.2
97,433.0551749998704,-261.02031999640167,-68.1,10800.0,1.12,2.64,328100.0,4200.0,343100.0,11189.76
97,429.1551749999635,-269.14031999744475,-82.96,22800.0,2.46,5.01,440200.00000000006,8400.0,471400.00000000006,23589.84
97,425.4151749999728,-277.1903199963272,-97.69,8300.0,0.15,3.68,158800.0,2200.0,169300.0,8631.62
97,422.0651749998797,-284.4903199970722,-111.12,20200.0,0.94,6.56,327200.0,6100.0,353500.0,20892.04
97,419.21517499990296,-290.6003199964762,-122.56,6600.0,0.27,1.66,282000.0,2200.0,290800.0,6779.94
97,416.6051749999169,-296.1603199969977,-133.02,12100.0,0.63,3.13,469800.0,4500.0,486400.0,12457.42
97,414.78517499996815,-300.15031999722123,-140.47,5500.0,0.68,1.13,278800.0,2100.0,286400.0,5696.92
97,410.86517499992624,-309.0003199968487,-156.94,51800.0,2.57,11.35,498300.0,16700.0,566800.0,53138.9
97,408.0051749999402,-315.7103199977428,-169.47,1500.0,0.09,0.32,274100.0,600.0,276200.0,1540.38
97,407.28517499996815,-317.4303199965507,-172.66,16200.000000000002,0.42,5.37,290000.0,5000.0,311200.0,16714.08
97,406.1751749998657,-320.1003199964762,-177.63,2600.0,0.11,0.76,265400.0,900.0,268900.0,2680.34
97,403.0951749999076,-327.5903199966997,-191.58,6899.999999999999,0.25,2.44,290900.0,2300.0,300100.0,7142.459999999999
98,-605.0148250000784,227.25968000292775,388.71,1000.0,0.1,0.61,102100.0,200.0,103300.0,1066.24
98,-602.2348250000505,234.38968000374732,367.31,7500.0,0.02,0.61,198100.0,100.0,205700.0,7554.24
98,-600.4048250000924,239.02968000248077,353.35,1000.0,0.03,0.23,185300.0,200.0,186500.0,1023.82
98,-597.2548250000691,246.89968000352383,329.83,4300.0,0.35,1.54,221800.0,1100.0,227200.0,4481.86
98,-594.0948250000365,254.97968000359836,306.38,12000.0,0.79,4.44,158300.0,3000.0,173300.0,12491.46
98,-591.0948250000365,263.35968000255525,283.02,14500.0,0.32,3.31,125900.0,3800.0,144200.0,14826.04
98,-588.7548250000691,270.1696800030768,264.5,21100.0,1.31,5.14,125900.0,5500.0,152500.0,21728.26
98,-576.6148250000551,304.77968000248075,170.74,13799.999999999998,1.32,3.52,227200.0,3500.0,244500.0,14293.679999999998
98,-573.3648250000551,314.55968000367284,145.57,11900.0,1.04,3.31,279500.0,3000.0,294400.0,12334.04
98,-571.6648250001017,320.4096800033003,131.18,54700.0,2.0,12.17,441600.0,13600.000000000002,509900.0,56022.28
98,-570.8248250001343,323.4996800031513,123.74,19800.0,1.1,5.11,301000.0,4900.0,325700.0,20394.24
98,-569.7148250000319,327.6296800021082,113.91,25200.0,0.94,4.44,393000.0,6800.000000000001,425000.0,25713.96
98,-567.954825000139,334.3396800030023,98.22,7600.0,0.27,2.16,261900.0,2100.0,271600.0,7821.94
98,-566.3548250000458,340.47968000359833,84.11,9000.0,0.35,3.23,289800.0,2600.0,301400.0,9323.82
98,-565.8348250000272,342.4996800031513,79.51,3200.0,0.12,1.17,233300.0,1000.0,237500.0,3316.28
98,-564.4348250001203,347.8396800030023,67.33,17200.0,0.82,6.61,305500.0,5000.0,327700.0,17878.24
98,-562.4948250000598,355.0696800034493,50.9,23800.0,1.18,10.14,344099.99999999994,6200.0,374099.99999999994,24828.76
98,-561.3648250000551,359.1696800030768,41.63,8300.0,0.37,2.62,259600.0,2800.0000000000005,270700.0,8575.58
98,-560.6448250000831,361.7396800033748,35.87,10900.0,0.49,3.65,277900.0,3400.0000000000005,292200.0,11280.1
98,-559.8948250000831,364.3996800035238,29.93,5600.000000000001,0.29,1.91,238400.0,1800.0,245800.0,5803.9400000000005
98,-558.0148250000784,370.9996800031513,15.31,6700.0,0.37,2.43,247800.0,2100.0,256600.0,6959.62
98,-556.0748250001343,377.51968000270426,1.02,5600.000000000001,0.32,1.68,254300.0,1800.0,261700.0,5789.120000000001
98,-555.3548250000458,379.8696800023317,-4.09,17900.0,0.94,4.4,381700.0,6000.0,405600.0,18410.6
98,-554.784825000097,381.7196800019592,-8.1,7700.0,0.4,2.17,268600.0,2600.0,278900.0,7942.28
98,-552.924825000111,387.8296800032258,-21.23,5600.000000000001,0.45,1.81,220100.00000000003,1700.0000000000002,227400.00000000003,5819.540000000001
98,-549.6648250001017,398.43968000262976,-43.63,2500.0,0.13,0.65,194800.0,800.0,198100.0,2574.1
98,-547.2448250000598,406.2896800022572,-59.84,4700.0,0.29,1.07,203400.0,1600.0,209700.0,4833.38
98,-546.0948250000365,409.94968000240624,-67.31,13300.0,0.6,2.5,301600.0,4800.0,319700.0,13600.0
98,-543.9648250000319,416.6496800035238,-80.82,3900.0,0.22,0.86,293300.0,1400.0000000000002,298600.0,4005.24
98,-541.5048250000691,424.2496800031513,-96.0,600.0,0.03,0.14,179899.99999999997,300.0,180799.99999999997,616.26
99,795.0151749999495,-463.9903199970722,295.38,8400.0,0.19,2.43,227400.0,2300.0,238100.0,8632.62
99,792.325174999889,-471.4903199970722,271.68,3400.0000000000005,0.47,1.04,262400.0,1000.0,266800.0,3557.8600000000006
99,789.545174999861,-478.9503199979663,247.98,1600.0,0.03,0.44,219800.0,500.0,221900.0,1641.46
99,786.7351749999216,-486.22031999751925,224.73,2500.0,0.06,0.57,240900.0,800.0,244200.0,2556.88
99,784.8651749999262,-490.9103199969977,209.76,9000.0,0.19,1.98,324099.99999999994,2900.0,335999.99999999994,9194.82
99,782.8651749999262,-495.77031999640167,194.35,1900.0,0.06,0.46,189000.0,600.0,191500.0,1947.64
99,779.6651749999728,-503.3203199971467,170.74,1000.0,0.01,0.23,223900.0,400.0,225300.0,1020.82
99,776.3951749999542,-511.1803199965507,147.23,700.0000000000001,0.02,0.18,187400.0,300.0,188400.0,718.1200000000001
99,773.8651749999262,-517.4303199965507,129.39,1600.0,0.08,0.52,188300.0,600.0,190500.0,1655.68
99,771.325174999889,-523.7603199966252,111.58,1300.0,0.07,0.35,187700.0,500.0,189500.0,1339.9
99,767.9451749998843,-532.1803199965507,88.28,3300.0,0.12,0.81,188600.0,1100.0,193000.0,3386.04
99,764.9251749998657,-539.7303199972957,67.62,700.0000000000001,0.04,0.19,183900.0,300.0,184900.0,721.9600000000002
99,761.8451749999076,-547.3503199964762,47.0,5800.0,0.23,1.52,242600.00000000003,2000.0,250400.00000000003,5962.18
99,759.4851749999216,-553.0803199969232,31.46,8600.0,1.47,2.25,263200.0,3100.0,274900.0,9009.5
99,757.685174999875,-557.3503199964762,19.77,12900.0,0.41,4.05,253200.0,4400.0,270500.0,13301.7
99,754.6251749999356,-564.6303199976683,-0.3,2000.0,0.06,0.52,189100.0,700.0000000000001,191800.0,2052.68
99,751.545174999861,-571.8703199978918,-20.21,17000.0,0.76,5.06,358000.0,6000.0,381000.0,17539.04
100,-795.1848250001203,433.1596800033003,362.37,2000.0,0.14,2.78,183100.0,100.0,185200.0,2254.52
100,-799.2548250000691,421.9296800028533,340.41,2100.0,0.16,2.61,190500.0,100.0,192700.0,2343.24
